TurbID,DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
6,2023/06/09 07:45,14.6,14024,235,19.2,88,815,17.2,13427,17657.9
6,2023/06/09 08:00,7.0,583,149,37.0,57,957,11.4,9852,16509.0
6,2023/06/09 08:15,14.9,6726,216,15.7,38,827,19.6,10944,9847.6
6,2023/06/09 08:30,13.7,12988,240,29.1,74,824,5.7,6953,5642.2
6,2023/06/09 08:45,1.7,18647,321,45.3,95,986,15.8,19703,15654.5
6,2023/06/09 09:00,9.9,2988,347,21.1,71,850,4.0,16297,18121.1
6,2023/06/09 09:15,17.6,12514,112,5.7,84,1134,15.6,1982,2417.5
6,2023/06/09 09:30,2.3,9910,354,0.6,5,863,4.7,11468,16958.3
6,2023/06/09 09:45,19.6,17620,22,27.9,7,1150,17.5,8953,17206.3
6,2023/06/09 10:00,6.6,19699,314,37.8,47,882,2.1,2668,4660.0
6,2023/06/09 10:15,3.3,3354,136,12.2,76,863,2.9,7475,19180.4
6,2023/06/09 10:30,10.6,13352,290,29.0,58,1010,1.9,3314,10949.0
6,2023/06/09 10:45,8.0,9336,250,28.6,97,996,3.7,2986,8362.5
6,2023/06/09 11:00,10.3,18150,43,15.2,31,1073,2.4,7430,13115.6
6,2023/06/09 11:15,19.5,1554,286,42.6,70,1026,18.8,2932,14104.4
6,2023/06/09 11:30,1.8,10807,78,-11.5,41,864,6.2,16075,10118.5
6,2023/06/09 11:45,3.9,6338,4,19.6,75,1074,0.0,17483,10694.9
6,2023/06/09 12:00,7.5,11723,233,22.2,74,1085,0.0,19461,3422.1
6,2023/06/09 12:15,10.3,5195,42,-6.3,97,1191,16.9,6343,8685.7
6,2023/06/09 12:30,16.8,3429,139,25.5,5,949,11.9,777,12974.5
6,2023/06/09 12:45,11.7,10852,73,39.0,43,995,10.0,4503,6011.1
6,2023/06/09 13:00,11.5,12946,276,48.9,88,1049,19.6,2328,2408.4
6,2023/06/09 13:15,1.2,14057,47,-18.1,61,826,6.1,9008,1509.4
6,2023/06/09 13:30,9.3,15512,139,3.2,34,1050,5.4,16802,12594.0
6,2023/06/09 13:45,18.1,10712,284,-14.7,68,998,7.2,5256,2264.8
6,2023/06/09 14:00,9.1,12172,162,-19.0,76,1167,4.2,19482,9626.8
6,2023/06/09 14:15,10.0,9252,78,18.2,54,1084,15.4,12027,1111.2
6,2023/06/09 14:30,5.4,19756,56,21.1,74,1199,1.8,19156,16751.1
6,2023/06/09 14:45,11.8,1873,208,33.4,44,891,4.9,19759,5818.7
6,2023/06/09 15:00,7.4,9840,222,2.9,87,847,4.4,13433,8900.4
6,2023/06/09 15:15,5.0,19152,215,49.8,72,953,9.4,15083,8214.9
6,2023/06/09 15:30,17.7,9537,21,36.9,75,1121,6.2,12850,49.8
6,2023/06/09 15:45,19.6,13561,84,-10.3,86,886,18.2,10242,9916.8
6,2023/06/09 16:00,4.1,18125,145,23.0,79,983,19.7,232,8334.6
6,2023/06/09 16:15,1.9,15925,44,42.9,23,807,7.7,11916,16077.1
6,2023/06/09 16:30,8.0,19116,360,-13.3,18,1106,14.2,7028,8175.3
6,2023/06/09 16:45,5.8,19076,339,-12.5,1,1085,9.8,7805,16822.7
6,2023/06/09 17:00,16.5,15792,222,30.9,30,1028,15.9,1539,18376.5
6,2023/06/09 17:15,1.0,11498,324,6.7,40,834,19.5,19523,4500.3
6,2023/06/09 17:30,18.6,618,219,-19.2,42,1015,8.5,17769,11852.2
6,2023/06/09 17:45,6.2,11055,278,5.6,67,927,5.9,18724,15585.4
6,2023/06/09 18:00,2.8,16057,220,5.0,31,851,12.5,6941,2102.9
6,2023/06/09 18:15,13.9,18321,296,14.0,10,1039,12.1,18809,16713.4
6,2023/06/09 18:30,12.7,19733,300,19.8,45,851,3.2,5227,9769.2
6,2023/06/09 18:45,10.2,5657,143,41.7,93,1049,3.3,13257,10619.0
6,2023/06/09 19:00,11.5,1130,17,31.4,93,927,19.9,8566,5991.1
6,2023/06/09 19:15,9.1,7288,341,6.8,80,1199,10.4,16908,1795.7
6,2023/06/09 19:30,0.3,7672,65,-13.8,83,1058,13.1,8540,14299.0
6,2023/06/09 19:45,8.2,12444,14,-5.9,21,876,5.5,503,2174.8
6,2023/06/09 20:00,19.1,11144,315,13.2,87,885,2.1,18109,2636.8
6,2023/06/09 20:15,9.0,1191,111,34.2,54,1051,4.5,18118,698.8
6,2023/06/09 20:30,5.3,5533,237,-8.6,18,966,4.1,19662,1912.8
6,2023/06/09 20:45,5.2,14807,233,37.2,69,1092,19.2,15806,4451.6
6,2023/06/09 21:00,11.9,19298,44,26.9,69,886,18.8,8382,10215.0
6,2023/06/09 21:15,1.3,5438,278,32.0,84,824,4.8,15194,12533.1
6,2023/06/09 21:30,2.9,15410,322,-3.9,58,929,3.9,10813,4829.3
6,2023/06/09 21:45,9.6,13912,345,-2.2,41,1147,19.0,532,9406.7
6,2023/06/09 22:00,8.3,8101,250,-12.6,97,1141,11.4,10986,7457.6
6,2023/06/09 22:15,2.0,18251,185,8.4,71,1049,0.7,654,10339.0
6,2023/06/09 22:30,14.4,12798,345,16.5,4,865,12.7,1071,19460.9
6,2023/06/09 22:45,8.1,14250,148,-5.0,50,1062,19.7,14614,934.4
6,2023/06/09 23:00,1.3,2303,44,11.5,95,926,12.0,13499,2101.4
6,2023/06/09 23:15,13.3,8252,266,8.4,8,962,2.8,4248,6857.2
6,2023/06/09 23:30,2.5,8123,289,-14.4,21,916,8.2,18198,16612.5
6,2023/06/09 23:45,4.7,12014,341,15.3,50,1057,7.2,15102,19127.9
6,2023/06/10 00:00,9.3,14690,238,-6.8,2,936,11.2,19544,1168.3
6,2023/06/10 00:15,0.4,8538,325,-11.6,11,1180,3.7,1044,6530.8
6,2023/06/10 00:30,14.7,9415,104,22.9,40,945,10.9,13718,15753.5
6,2023/06/10 00:45,1.4,8042,174,14.1,33,961,13.9,11170,1907.4
6,2023/06/10 01:00,6.5,17579,52,11.5,59,852,15.4,14614,16054.9
6,2023/06/10 01:15,17.3,11114,303,34.4,50,1061,4.4,17309,16393.4
6,2023/06/10 01:30,18.0,18993,148,28.2,71,1096,17.5,16808,16934.4
6,2023/06/10 01:45,19.3,17095,280,-0.8,1,1041,3.5,17655,18925.9
6,2023/06/10 02:00,5.0,7401,211,37.3,34,878,2.2,7921,19387.1
6,2023/06/10 02:15,7.8,648,356,-5.2,20,1065,7.9,11077,19654.0
6,2023/06/10 02:30,18.7,2383,78,25.4,72,850,14.1,9259,5431.3
6,2023/06/10 02:45,13.9,7584,140,2.0,53,1100,16.3,8500,17566.2
6,2023/06/10 03:00,17.9,11207,44,38.8,42,1149,17.6,12134,15691.8
6,2023/06/10 03:15,5.3,14105,313,3.3,58,955,11.7,9370,1269.5
6,2023/06/10 03:30,7.3,19174,109,40.6,2,1180,15.0,3663,5528.1
6,2023/06/10 03:45,9.1,7388,134,-17.7,2,1176,4.2,1925,2246.4
6,2023/06/10 04:00,8.2,18403,189,-12.8,33,930,9.3,3331,11609.1
6,2023/06/10 04:15,16.4,17558,172,-10.7,88,1058,12.6,13148,14756.4
6,2023/06/10 04:30,12.7,6958,125,31.9,8,1196,2.7,3752,3715.3
6,2023/06/10 04:45,7.5,19897,343,15.3,3,1041,12.5,15370,5031.9
6,2023/06/10 05:00,14.9,17785,142,32.2,31,1130,0.9,339,19908.6
6,2023/06/10 05:15,16.0,17048,9,2.9,11,904,16.2,12492,12138.8
6,2023/06/10 05:30,15.0,4216,83,16.1,23,866,17.6,10512,3990.0
6,2023/06/10 05:45,17.5,288,171,16.5,63,873,9.8,9182,163.9
6,2023/06/10 06:00,11.0,4359,109,35.1,63,972,4.4,126,13835.1
6,2023/06/10 06:15,3.7,15438,296,-0.4,52,1006,18.6,12595,11972.5
6,2023/06/10 06:30,5.8,1470,53,32.7,29,1023,14.9,3888,5393.4
6,2023/06/10 06:45,6.7,12809,9,-16.4,61,1068,5.3,4355,15188.8
6,2023/06/10 07:00,12.7,16641,152,3.4,8,995,12.7,9435,14916.2
6,2023/06/10 07:15,11.6,19858,188,38.5,48,991,0.3,10899,12721.6
6,2023/06/10 07:30,2.8,19333,74,43.4,56,805,19.9,7954,7823.0
6,2023/06/10 07:45,3.8,4213,325,-12.0,82,1039,10.6,5592,9336.9
6,2023/06/10 08:00,18.0,14655,331,18.4,76,917,8.5,6116,14215.5
6,2023/06/10 08:15,4.0,19373,168,39.5,66,961,12.7,14173,17075.7
6,2023/06/10 08:30,10.0,6717,336,26.6,60,1184,7.2,9199,12927.5
6,2023/06/10 08:45,18.8,10546,8,-3.8,77,1147,10.8,14863,9349.4
6,2023/06/10 09:00,1.2,15075,209,-18.3,12,832,13.6,5547,17340.7
6,2023/06/10 09:15,5.5,9283,236,7.7,11,1070,14.2,1413,1880.1
6,2023/06/10 09:30,14.1,949,162,46.5,72,971,11.6,17444,11057.0
6,2023/06/10 09:45,5.9,6696,297,-15.8,8,1064,2.2,9756,12104.0
6,2023/06/10 10:00,13.4,2436,27,7.9,16,934,14.3,3601,16762.2
6,2023/06/10 10:15,4.9,15165,347,49.4,31,972,5.7,2542,13255.9
6,2023/06/10 10:30,3.3,6762,208,3.6,91,1112,7.8,10333,6345.1
6,2023/06/10 10:45,0.0,17080,17,-5.6,14,1033,6.7,10722,17874.5
6,2023/06/10 11:00,18.5,15285,219,36.6,47,1088,11.1,13637,12037.3
6,2023/06/10 11:15,3.4,772,90,4.5,62,1151,4.5,19339,2739.7
6,2023/06/10 11:30,5.5,279,111,-14.4,73,1193,17.6,18911,8332.8
6,2023/06/10 11:45,10.2,2543,8,-4.8,17,1162,15.9,17015,17612.2
6,2023/06/10 12:00,14.1,10027,287,-8.7,84,860,15.7,17661,17184.0
6,2023/06/10 12:15,2.2,2814,60,-13.6,20,1071,5.3,13894,10471.3
6,2023/06/10 12:30,10.2,13027,197,28.8,70,851,18.3,14963,4097.3
6,2023/06/10 12:45,13.8,11004,3,17.3,99,1157,15.2,12599,158.9
6,2023/06/10 13:00,16.5,16474,336,-10.6,87,1123,19.0,13397,11907.8
6,2023/06/10 13:15,9.7,19794,220,40.0,76,906,10.3,1572,5222.2
6,2023/06/10 13:30,15.1,3297,110,-14.1,96,970,16.0,8954,1541.5
6,2023/06/10 13:45,6.6,19572,150,-14.5,23,922,17.8,2251,3989.0
6,2023/06/10 14:00,0.1,19836,327,13.7,55,1167,11.2,12634,9616.4
6,2023/06/10 14:15,6.6,19264,68,24.5,43,1022,7.2,4671,19838.5
6,2023/06/10 14:30,6.9,14979,168,46.0,8,866,4.9,4481,2530.9
6,2023/06/10 14:45,3.5,8444,359,-11.2,44,1111,0.9,16142,1224.8
6,2023/06/10 15:00,14.1,2038,206,24.9,70,871,6.1,18765,8417.0
6,2023/06/10 15:15,5.7,18148,2,-18.7,49,919,12.8,10463,7593.7
6,2023/06/10 15:30,15.8,17561,142,-0.8,76,1017,10.6,6976,16729.5
6,2023/06/10 15:45,11.2,5147,184,-19.6,19,1048,13.7,6651,10345.1
6,2023/06/10 16:00,0.9,13373,61,32.7,37,989,15.5,4569,6513.8
6,2023/06/10 16:15,15.2,17737,350,27.6,19,1198,4.5,19273,4835.3
6,2023/06/10 16:30,1.4,3068,213,36.4,76,864,16.4,8714,14731.4
6,2023/06/10 16:45,7.4,8625,257,32.1,27,939,17.8,17715,11775.0
6,2023/06/10 17:00,17.9,10667,279,32.6,46,994,17.4,11059,17789.1
6,2023/06/10 17:15,18.1,6747,328,46.7,75,1088,6.5,14949,16358.1
6,2023/06/10 17:30,15.4,13166,171,-11.2,35,984,13.1,11054,181.4
6,2023/06/10 17:45,16.4,3546,124,-4.2,38,1171,1.8,5934,4285.3
6,2023/06/10 18:00,8.9,18994,38,40.8,99,1062,16.5,9160,8759.1
6,2023/06/10 18:15,10.8,7723,145,-16.3,22,954,5.5,12567,4069.8
6,2023/06/10 18:30,14.9,11530,112,-3.6,12,1173,6.8,7103,9353.4
6,2023/06/10 18:45,18.7,3631,215,48.8,24,1006,7.2,15610,10894.6
6,2023/06/10 19:00,2.9,19591,356,49.5,47,909,12.9,7359,704.1
6,2023/06/10 19:15,1.2,9378,249,19.1,96,1053,16.3,6102,12770.6
6,2023/06/10 19:30,17.6,7827,302,1.5,24,1084,0.4,2803,2166.1
6,2023/06/10 19:45,16.8,8403,93,-17.4,0,925,8.1,3329,19284.6
6,2023/06/10 20:00,19.7,4558,52,30.9,85,949,18.7,13055,8727.8
6,2023/06/10 20:15,11.9,19556,267,47.8,93,886,13.8,19922,6433.5
6,2023/06/10 20:30,7.5,10015,52,45.3,68,896,14.1,13211,4788.4
6,2023/06/10 20:45,14.2,15290,115,20.2,73,1152,6.8,7120,2249.7
6,2023/06/10 21:00,9.4,17555,251,0.5,99,1051,4.6,2020,7595.6
6,2023/06/10 21:15,12.7,17022,333,38.4,98,1067,10.2,4962,19266.6
6,2023/06/10 21:30,13.2,9604,113,10.7,73,944,17.9,8628,9315.1
6,2023/06/10 21:45,18.8,666,4,44.0,39,1130,8.4,14275,2148.3
6,2023/06/10 22:00,18.9,2023,198,3.9,33,1160,19.2,6284,8810.8
6,2023/06/10 22:15,3.6,131,89,37.8,74,955,17.4,4840,19351.2
6,2023/06/10 22:30,13.5,661,111,29.6,66,1149,7.0,1553,7663.4
6,2023/06/10 22:45,18.2,18512,340,8.7,52,934,8.5,7927,6140.1
6,2023/06/10 23:00,16.5,5138,287,12.1,52,813,19.4,13908,4598.7
6,2023/06/10 23:15,14.3,8331,133,-11.6,25,1009,4.0,12673,5531.2
6,2023/06/10 23:30,11.0,13493,140,10.9,97,1051,19.6,19070,2542.2
6,2023/06/10 23:45,0.1,9993,296,26.8,59,999,3.1,12140,3591.4
6,2023/06/11 00:00,16.5,10286,90,30.0,24,1025,16.1,15050,18725.9
6,2023/06/11 00:15,18.8,13021,346,3.1,67,996,18.3,18077,10012.9
6,2023/06/11 00:30,17.7,17107,231,23.9,56,1150,6.4,8249,17902.1
6,2023/06/11 00:45,9.2,2947,127,29.4,64,1151,9.7,2530,1199.5
6,2023/06/11 01:00,2.8,6354,64,12.6,87,1094,12.3,11137,2030.9
6,2023/06/11 01:15,20.0,12793,348,16.8,1,1144,11.4,13556,950.0
6,2023/06/11 01:30,8.8,4987,329,48.8,59,1064,3.3,6530,3914.3
6,2023/06/11 01:45,5.4,12537,53,-8.7,63,1139,0.9,18251,10856.6
6,2023/06/11 02:00,4.1,3047,254,39.2,64,1037,18.5,8587,15109.7
6,2023/06/11 02:15,3.2,14222,349,16.9,76,845,6.4,7184,2621.3
6,2023/06/11 02:30,12.3,6009,253,-11.2,36,1149,1.8,10855,12067.3
6,2023/06/11 02:45,1.7,5505,16,-19.8,41,999,18.8,6385,4745.7
6,2023/06/11 03:00,13.3,5333,188,-7.3,20,1200,4.2,6062,15210.4
6,2023/06/11 03:15,7.4,10529,323,28.0,28,1187,18.6,1068,3405.8
6,2023/06/11 03:30,15.1,18759,159,-4.2,64,995,15.3,16488,1304.4
6,2023/06/11 03:45,11.8,3862,150,-19.5,53,970,14.4,16424,19275.0
6,2023/06/11 04:00,9.3,5113,119,-8.4,53,1168,11.5,18152,3569.4
6,2023/06/11 04:15,16.9,5863,55,2.6,77,1086,11.7,4543,15966.5
6,2023/06/11 04:30,18.2,1773,217,33.0,79,1061,8.6,183,6676.5
6,2023/06/11 04:45,14.3,17378,332,-0.2,23,981,14.6,19188,14216.8
6,2023/06/11 05:00,12.9,5571,124,1.4,70,926,3.6,7004,4787.4
6,2023/06/11 05:15,11.8,11854,250,46.7,54,858,3.2,13135,1555.4
6,2023/06/11 05:30,15.8,10231,198,17.4,74,1077,1.1,12897,18275.3
6,2023/06/11 05:45,15.2,8816,173,-2.3,72,1180,1.5,13716,9892.5
6,2023/06/11 06:00,18.2,9597,176,-9.6,35,1114,1.7,12043,15093.6
6,2023/06/11 06:15,8.3,17956,176,0.6,32,811,11.1,9015,11382.2
6,2023/06/11 06:30,10.0,8437,126,25.2,79,981,6.9,12506,8445.9
6,2023/06/11 06:45,18.1,13312,121,-12.4,63,856,10.8,17128,262.4
6,2023/06/11 07:00,17.7,8490,5,-13.6,3,1108,17.5,19169,10679.4
6,2023/06/11 07:15,19.2,7434,345,44.3,66,861,0.4,12833,4983.8
6,2023/06/11 07:30,13.3,17699,350,10.5,12,1173,6.9,5604,6200.4
6,2023/06/11 07:45,5.0,315,314,19.1,86,1055,8.3,1205,7528.0
6,2023/06/11 08:00,0.3,3952,145,-6.3,65,1122,19.1,572,5535.4
6,2023/06/11 08:15,0.9,15199,353,-14.9,30,1110,6.9,11866,4808.9
6,2023/06/11 08:30,15.2,14709,12,7.3,0,942,8.6,14410,17119.7
6,2023/06/11 08:45,3.1,18764,61,12.5,24,901,13.6,14899,3377.3
6,2023/06/11 09:00,19.7,16842,195,-7.4,99,1056,17.4,10308,17332.4
6,2023/06/11 09:15,3.6,13581,232,-11.4,68,844,9.1,17417,3909.1
6,2023/06/11 09:30,6.4,1212,334,26.9,8,1066,17.4,19584,17078.4
6,2023/06/11 09:45,17.9,1509,336,15.0,75,802,18.0,422,3795.6
6,2023/06/11 10:00,11.0,3606,22,22.4,65,984,1.7,10224,7063.8
6,2023/06/11 10:15,8.2,7141,220,-0.5,93,1001,3.8,9535,12031.4
6,2023/06/11 10:30,16.6,12299,254,20.4,47,996,15.2,16192,5397.8
6,2023/06/11 10:45,10.4,15845,22,28.9,86,1028,18.7,7676,11283.5
6,2023/06/11 11:00,1.0,12422,88,-11.2,74,945,15.2,17161,11984.5
6,2023/06/11 11:15,16.4,16363,217,31.0,40,827,14.3,18176,11734.3
6,2023/06/11 11:30,9.2,19402,303,16.5,89,992,1.8,11443,10373.5
6,2023/06/11 11:45,1.7,19387,17,45.6,86,1052,19.2,7190,9694.3
6,2023/06/11 12:00,18.0,15707,167,-1.6,82,979,6.8,15535,11623.1
6,2023/06/11 12:15,12.1,14890,248,8.3,99,1082,0.5,1317,7515.8
6,2023/06/11 12:30,19.9,17517,116,11.2,35,1069,4.7,19177,10363.4
6,2023/06/11 12:45,12.8,17815,359,34.9,52,1083,20.0,19037,13655.5
6,2023/06/11 13:00,8.4,17886,226,5.1,7,1076,12.5,18532,13272.0
6,2023/06/11 13:15,8.7,2525,244,14.1,62,1042,11.9,16162,16543.2
6,2023/06/11 13:30,10.0,17807,298,2.3,15,1139,9.3,249,12786.7
6,2023/06/11 13:45,5.0,16353,187,7.3,6,1172,0.8,11921,7382.5
6,2023/06/11 14:00,9.3,8136,135,33.0,84,1113,15.9,5155,11972.3
6,2023/06/11 14:15,3.4,10552,343,32.5,40,959,4.3,18561,11110.4
6,2023/06/11 14:30,9.0,12229,172,17.5,40,812,10.6,5003,8232.5
6,2023/06/11 14:45,4.8,17703,287,-1.9,43,912,2.8,572,9759.5
6,2023/06/11 15:00,7.9,12406,310,48.0,94,878,6.1,17938,13082.1
6,2023/06/11 15:15,16.1,13421,73,25.1,30,818,4.3,13326,8985.6
6,2023/06/11 15:30,14.9,3222,331,10.4,41,1018,16.6,13815,2741.3
6,2023/06/11 15:45,17.2,9418,321,12.6,14,927,18.3,8859,15020.6
6,2023/06/11 16:00,16.8,14185,194,41.4,44,975,16.7,8259,2036.0
6,2023/06/11 16:15,14.3,2331,279,-1.2,84,1139,14.0,1376,488.1
6,2023/06/11 16:30,2.2,9811,188,-19.7,41,1146,17.1,6302,4183.6
6,2023/06/11 16:45,13.6,18232,77,46.0,95,1085,4.5,1890,5640.4
6,2023/06/11 17:00,2.4,6284,188,34.2,71,881,12.5,12800,6870.3
6,2023/06/11 17:15,17.6,9833,231,-12.5,23,983,13.9,1655,1757.2
6,2023/06/11 17:30,7.0,7967,169,23.1,21,850,8.4,1732,10589.7
6,2023/06/11 17:45,1.3,18906,70,39.1,17,936,16.2,15476,17792.9
6,2023/06/11 18:00,18.1,7499,330,-17.0,8,969,12.4,207,17532.6
6,2023/06/11 18:15,6.3,992,274,46.4,92,814,10.7,12720,15495.2
6,2023/06/11 18:30,7.8,376,244,11.4,87,811,12.4,10103,9468.6
6,2023/06/11 18:45,12.3,1925,247,4.6,9,898,18.3,18002,5956.2
6,2023/06/11 19:00,10.0,2219,149,46.5,58,995,14.1,8419,7342.9
6,2023/06/11 19:15,10.2,9156,184,-18.3,57,1111,1.9,1530,11534.8
6,2023/06/11 19:30,0.9,14843,115,13.6,56,844,5.8,7071,19824.1
6,2023/06/11 19:45,14.1,16108,205,38.1,61,1002,11.4,10359,6545.3
6,2023/06/11 20:00,1.1,9710,129,26.9,39,948,3.7,17205,10247.6
6,2023/06/11 20:15,11.3,1658,295,-7.7,53,1189,10.7,17453,11401.5
6,2023/06/11 20:30,19.5,11497,109,34.9,63,921,2.6,9962,4561.9
6,2023/06/11 20:45,6.2,10666,277,-18.1,39,1039,6.3,2448,13345.4
6,2023/06/11 21:00,2.9,3523,100,16.0,30,977,2.8,7511,7217.1
6,2023/06/11 21:15,5.4,8244,125,41.6,80,1030,5.0,2837,6163.0
6,2023/06/11 21:30,1.7,12890,18,17.6,27,869,11.6,16833,14531.2
6,2023/06/11 21:45,14.6,16823,336,12.4,35,1067,16.5,14723,5297.8
6,2023/06/11 22:00,8.3,17018,89,-2.9,5,1083,11.4,8720,5858.0
6,2023/06/11 22:15,4.1,10723,325,-4.6,65,1159,11.4,4106,14222.6
6,2023/06/11 22:30,8.9,19090,5,21.0,35,1022,16.3,11786,13613.5
6,2023/06/11 22:45,9.2,584,245,32.9,7,986,5.6,11082,4271.6
6,2023/06/11 23:00,5.4,3544,80,18.0,47,1122,8.5,19981,18411.3
6,2023/06/11 23:15,16.5,2800,263,21.7,42,849,5.4,10419,1384.9
6,2023/06/11 23:30,7.5,514,62,-3.4,68,987,17.1,19885,9597.3
6,2023/06/11 23:45,9.2,16362,176,46.2,41,1051,1.7,11180,12825.3
6,2023/06/12 00:00,19.1,2629,308,18.8,89,851,16.1,15002,6297.0
6,2023/06/12 00:15,7.0,15228,200,45.6,37,886,7.3,15481,12199.5
6,2023/06/12 00:30,9.8,9336,152,33.9,84,800,13.4,4169,5061.1
6,2023/06/12 00:45,4.1,1687,108,39.5,13,1045,12.1,12934,18455.5
6,2023/06/12 01:00,11.6,14053,181,-10.1,7,1041,11.0,2188,12561.7
6,2023/06/12 01:15,2.4,15055,324,2.5,46,1190,13.7,10981,6345.3
6,2023/06/12 01:30,6.0,14305,313,23.9,43,1082,2.8,15215,387.3
6,2023/06/12 01:45,10.3,11999,293,23.2,77,807,9.8,13292,4190.6
6,2023/06/12 02:00,0.0,10269,82,3.9,90,893,16.0,10316,8651.9
6,2023/06/12 02:15,15.0,11742,23,47.2,78,1040,13.0,7950,1490.5
6,2023/06/12 02:30,14.7,14099,200,-7.0,15,1090,11.3,9244,17334.7
6,2023/06/12 02:45,1.0,14719,259,23.8,88,1058,12.0,12981,10612.6
6,2023/06/12 03:00,19.6,14734,337,-5.1,83,961,4.1,1347,450.8
6,2023/06/12 03:15,12.4,14438,127,-13.7,8,1147,6.5,11691,4157.2
6,2023/06/12 03:30,17.4,5078,285,-5.3,17,1023,10.4,16028,7022.6
6,2023/06/12 03:45,1.8,17254,325,43.9,17,823,6.6,9436,16520.8
6,2023/06/12 04:00,19.4,16960,158,44.5,95,991,3.2,1253,736.8
6,2023/06/12 04:15,6.7,13470,317,49.5,79,904,13.7,15034,7615.2
6,2023/06/12 04:30,4.4,15658,310,21.6,11,1032,4.9,2122,957.9
6,2023/06/12 04:45,19.9,11086,194,-1.2,80,957,13.3,3490,9247.4
6,2023/06/12 05:00,17.3,636,190,12.6,88,1128,0.5,12888,13669.0
6,2023/06/12 05:15,19.3,1869,311,-4.5,66,803,1.7,11937,9772.3
6,2023/06/12 05:30,6.1,12752,318,-12.4,27,883,18.5,10499,5084.0
6,2023/06/12 05:45,11.2,14430,171,8.2,59,834,14.1,2370,9452.2
6,2023/06/12 06:00,19.3,8949,280,13.8,21,965,17.7,6771,14441.8
6,2023/06/12 06:15,10.8,8946,238,-12.2,49,1034,4.6,8521,15524.4
6,2023/06/12 06:30,11.2,4486,42,6.3,74,960,16.4,9720,85.0
6,2023/06/12 06:45,9.6,9799,137,10.4,83,998,11.3,1760,15938.9
6,2023/06/12 07:00,10.1,17779,321,9.7,69,887,2.6,16180,3947.1
6,2023/06/12 07:15,6.3,13214,343,-5.3,27,946,2.7,3290,10135.4
6,2023/06/12 07:30,1.9,8003,192,48.7,51,869,5.9,15776,10732.3
6,2023/06/12 07:45,10.4,18141,171,38.4,87,999,2.9,6665,10572.4
6,2023/06/12 08:00,1.3,2259,129,-4.1,35,950,2.8,9150,9557.7
6,2023/06/12 08:15,14.5,15246,270,16.8,89,1148,12.7,17446,8434.3
6,2023/06/12 08:30,2.2,13283,27,-8.3,60,846,16.2,11224,4126.6
