TurbID,DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
8,2023/06/17 13:15,11.4,9004,156,23.0,49,1156,9.8,850,19.3
8,2023/06/17 13:30,13.2,6613,245,6.5,80,844,8.3,7696,7.3
8,2023/06/17 13:45,7.2,9473,328,8.4,56,1196,3.4,11600,8.3
8,2023/06/17 14:00,13.6,5001,44,-16.1,30,1047,16.3,10931,10.2
8,2023/06/17 14:15,17.8,2713,178,-18.2,10,1050,9.4,11117,2.3
8,2023/06/17 14:30,10.1,12671,142,-3.6,46,1045,15.4,15399,6.0
8,2023/06/17 14:45,9.8,8108,73,23.9,92,1142,19.0,6742,16.1
8,2023/06/17 15:00,17.9,19046,347,44.6,48,1063,11.8,15065,4.9
8,2023/06/17 15:15,9.1,7362,329,-2.7,76,1113,2.4,6262,14.4
8,2023/06/17 15:30,14.9,3601,249,4.1,81,863,12.0,5846,12.9
8,2023/06/17 15:45,11.2,17341,66,44.5,36,918,3.9,12415,7.8
8,2023/06/17 16:00,7.4,8389,354,42.8,5,1134,10.4,5199,13.0
8,2023/06/17 16:15,9.3,19129,213,5.0,4,870,19.6,17246,17.2
8,2023/06/17 16:30,17.6,18632,12,-16.9,53,1185,15.6,18342,9.8
8,2023/06/17 16:45,18.6,10566,150,44.6,100,934,8.9,4888,13.0
8,2023/06/17 17:00,9.6,18209,218,4.8,74,1062,18.5,15279,5.2
8,2023/06/17 17:15,14.8,284,246,46.9,27,860,3.4,13207,10.1
8,2023/06/17 17:30,3.7,16454,246,40.4,10,1100,13.4,8420,2.2
8,2023/06/17 17:45,19.9,10804,239,48.9,60,893,12.6,13695,0.8
8,2023/06/17 18:00,11.0,13926,69,31.7,14,842,1.7,3697,4.2
8,2023/06/17 18:15,14.6,5049,11,36.9,33,1060,11.5,16811,2.0
8,2023/06/17 18:30,2.7,9570,58,20.5,66,1109,19.5,361,10.3
8,2023/06/17 18:45,16.0,14405,263,-12.1,77,958,1.4,13437,10.7
8,2023/06/17 19:00,10.2,17985,77,13.1,65,1165,4.2,18864,9.6
8,2023/06/17 19:15,1.5,96,49,-15.1,19,1149,9.2,7922,8.3
8,2023/06/17 19:30,0.1,1174,105,5.0,57,858,5.8,19939,6.0
8,2023/06/17 19:45,18.0,1978,223,16.3,69,1100,8.5,16868,4.6
8,2023/06/17 20:00,4.9,19043,268,-4.6,77,875,17.0,8715,11.6
8,2023/06/17 20:15,19.2,9568,224,33.9,56,1034,11.3,3935,15.3
8,2023/06/17 20:30,19.3,12171,134,14.9,4,1095,7.2,19464,18.0
8,2023/06/17 20:45,13.6,17629,174,2.0,79,1134,11.3,6080,16.2
8,2023/06/17 21:00,14.7,2102,159,-18.8,83,941,9.2,18542,8.6
8,2023/06/17 21:15,17.7,7672,284,-15.4,32,853,5.5,14954,10.1
8,2023/06/17 21:30,17.3,12842,101,42.0,38,816,8.3,2053,8.0
8,2023/06/17 21:45,18.8,5020,357,40.5,38,878,11.9,15030,8.3
8,2023/06/17 22:00,3.5,268,354,9.3,17,875,0.3,7689,4.6
8,2023/06/17 22:15,3.5,15863,166,48.9,40,1079,1.6,19218,7.1
8,2023/06/17 22:30,12.0,19736,170,-18.3,42,991,12.5,1309,10.3
8,2023/06/17 22:45,18.2,3695,237,28.1,34,1060,14.8,7985,11.7
8,2023/06/17 23:00,17.1,11079,358,10.2,13,824,11.3,18494,8.3
8,2023/06/17 23:15,18.0,8886,99,47.3,52,1052,2.9,17305,19.8
8,2023/06/17 23:30,15.3,5632,60,1.9,64,939,6.1,16515,14.7
8,2023/06/17 23:45,5.3,6550,74,-18.9,46,1009,2.4,13011,6.9
8,2023/06/18 00:00,6.4,17859,79,26.1,41,1082,18.3,17295,12.5
8,2023/06/18 00:15,16.3,5850,301,-15.2,70,1071,8.5,16284,16.0
8,2023/06/18 00:30,7.2,8004,346,41.1,88,1034,7.6,10282,10.4
8,2023/06/18 00:45,10.6,8407,183,45.3,33,1155,8.3,1010,11.5
8,2023/06/18 01:00,10.3,13269,242,42.1,53,1005,11.6,16379,17.0
8,2023/06/18 01:15,5.3,17435,147,0.7,26,961,8.0,18584,3.8
8,2023/06/18 01:30,5.9,1925,267,43.5,40,960,13.7,11582,2.9
8,2023/06/18 01:45,5.8,9083,171,-7.6,83,1118,7.1,16555,5.3
8,2023/06/18 02:00,11.0,9362,192,48.8,52,1040,10.9,18087,14.4
8,2023/06/18 02:15,10.0,8338,288,10.8,78,1022,19.7,18385,4.8
8,2023/06/18 02:30,15.7,15015,231,25.7,55,935,0.1,6293,18.2
8,2023/06/18 02:45,17.9,12337,103,-8.5,63,1044,10.5,3975,9.8
8,2023/06/18 03:00,15.9,6931,335,29.4,40,1144,6.4,8693,17.1
8,2023/06/18 03:15,14.1,16501,276,12.0,68,1030,6.6,14855,8.3
8,2023/06/18 03:30,18.2,13234,52,-4.8,87,1183,12.7,6245,4.2
8,2023/06/18 03:45,18.4,13995,68,13.5,69,896,13.9,5521,2.5
8,2023/06/18 04:00,4.3,1348,96,44.8,27,943,7.6,17952,18.8
8,2023/06/18 04:15,9.2,6160,160,49.1,60,812,12.5,12673,10.2
8,2023/06/18 04:30,7.2,11122,173,18.2,95,932,8.4,10146,6.3
8,2023/06/18 04:45,18.5,5240,338,31.2,55,1055,11.2,2189,11.1
8,2023/06/18 05:00,7.4,16218,22,-15.7,39,1105,3.2,17189,19.1
8,2023/06/18 05:15,16.6,18080,43,44.8,73,1073,6.3,19546,5.1
8,2023/06/18 05:30,12.7,19041,104,20.3,79,1171,19.4,925,15.4
8,2023/06/18 05:45,15.3,12564,83,-12.3,22,1041,17.8,5191,17.7
8,2023/06/18 06:00,0.3,12387,297,-5.0,58,1023,16.6,9036,14.3
8,2023/06/18 06:15,8.1,5894,212,39.4,18,955,4.6,17972,15.2
8,2023/06/18 06:30,12.1,494,111,24.7,34,983,10.2,9259,13.9
8,2023/06/18 06:45,0.3,16576,353,37.5,52,1068,15.4,19928,19.5
8,2023/06/18 07:00,16.9,4789,54,-17.9,48,865,0.4,19603,7.4
8,2023/06/18 07:15,8.0,1938,247,-14.9,65,877,14.2,13813,0.3
8,2023/06/18 07:30,4.2,19101,198,-12.1,77,992,12.9,2944,9.2
8,2023/06/18 07:45,0.4,5738,287,30.0,13,1017,2.8,19903,1.8
8,2023/06/18 08:00,11.1,18347,130,43.1,6,1102,14.4,19461,7.2
8,2023/06/18 08:15,18.4,18959,201,9.0,61,822,6.9,17381,19.7
8,2023/06/18 08:30,16.4,5526,237,-9.1,26,1195,1.0,10754,19.0
8,2023/06/18 08:45,12.8,12628,198,-3.4,73,1087,2.8,18826,13.1
8,2023/06/18 09:00,7.4,12043,167,28.2,12,872,4.2,17190,11.1
8,2023/06/18 09:15,1.7,19040,289,2.3,97,1010,15.9,1309,16.7
8,2023/06/18 09:30,4.0,8297,255,6.0,1,1046,0.0,14886,4.2
8,2023/06/18 09:45,10.8,17472,232,25.7,76,930,10.7,17263,10.4
8,2023/06/18 10:00,2.4,17601,356,-18.2,90,1083,9.4,12889,10.9
8,2023/06/18 10:15,17.1,15955,325,8.6,78,945,11.5,5265,17.3
8,2023/06/18 10:30,16.0,8332,343,43.2,41,1000,19.0,5675,13.1
8,2023/06/18 10:45,3.9,10917,90,31.5,10,841,8.7,17359,7.4
8,2023/06/18 11:00,16.8,18066,73,-6.8,47,1005,14.5,11985,19.0
8,2023/06/18 11:15,14.0,1708,47,1.8,28,806,16.5,4915,9.7
8,2023/06/18 11:30,12.4,2745,149,-14.3,15,1176,7.4,16258,14.5
8,2023/06/18 11:45,18.5,13408,134,9.5,100,967,14.5,3759,4.5
8,2023/06/18 12:00,15.6,3875,273,3.8,2,918,0.7,6809,1.3
8,2023/06/18 12:15,3.2,11599,354,-4.6,75,1125,4.6,17024,12.9
8,2023/06/18 12:30,6.9,2833,345,21.6,45,948,16.9,19056,3.8
8,2023/06/18 12:45,6.7,3062,161,5.7,72,987,10.4,10470,15.4
8,2023/06/18 13:00,10.9,7798,186,-9.8,26,1110,1.2,2348,0.2
8,2023/06/18 13:15,19.5,3742,340,9.0,73,1199,10.1,13955,3.2
8,2023/06/18 13:30,15.4,18330,125,40.0,99,1077,9.4,5930,1.1
8,2023/06/18 13:45,13.0,12537,74,-17.4,6,1150,7.1,1624,19.3
8,2023/06/18 14:00,8.0,5346,324,6.3,49,1139,15.9,19541,15.1
8,2023/06/18 14:15,2.1,8347,115,47.7,61,1192,4.3,4277,8.4
8,2023/06/18 14:30,0.9,14461,4,-16.1,12,852,14.0,6566,2.4
8,2023/06/18 14:45,14.0,13617,180,-14.7,69,1184,11.8,18977,1.5
8,2023/06/18 15:00,14.2,9935,247,9.7,6,1091,12.4,4741,7.3
8,2023/06/18 15:15,13.8,11224,49,-8.5,47,1045,14.7,3050,7.8
8,2023/06/18 15:30,12.6,7380,318,5.0,81,877,8.3,12979,3.0
8,2023/06/18 15:45,14.4,19,299,-13.9,78,1098,12.5,5722,18.9
8,2023/06/18 16:00,17.7,6278,196,1.3,17,886,12.2,1643,0.1
8,2023/06/18 16:15,13.8,6434,294,36.5,35,932,5.5,15013,5.9
8,2023/06/18 16:30,14.9,1933,249,5.9,27,1186,13.1,7564,2.9
8,2023/06/18 16:45,7.9,12261,335,31.7,92,1021,16.6,16650,3.3
8,2023/06/18 17:00,15.1,10739,271,18.5,14,1194,10.7,14061,8.6
8,2023/06/18 17:15,7.0,14273,262,25.7,53,1114,5.1,16706,10.1
8,2023/06/18 17:30,3.0,10254,63,25.1,17,1106,6.0,4226,10.8
8,2023/06/18 17:45,4.3,15290,99,25.5,29,856,13.2,2760,1.1
8,2023/06/18 18:00,2.0,15556,61,-15.9,25,1015,3.6,3937,13.9
8,2023/06/18 18:15,4.1,5549,263,-0.6,39,815,9.0,14154,0.8
8,2023/06/18 18:30,0.6,9928,0,44.3,11,852,6.2,2576,7.2
8,2023/06/18 18:45,19.1,2715,217,36.8,86,1173,17.1,2664,16.9
8,2023/06/18 19:00,1.9,5395,270,13.1,16,1017,14.3,19102,16.8
8,2023/06/18 19:15,13.4,3406,270,18.1,6,1025,8.0,9623,0.3
8,2023/06/18 19:30,1.2,1750,88,26.2,3,837,8.2,15987,11.8
8,2023/06/18 19:45,1.0,6390,115,46.1,11,815,4.9,15411,18.9
8,2023/06/18 20:00,12.8,1907,87,46.6,18,1079,13.6,14887,1.9
8,2023/06/18 20:15,18.8,12894,45,20.9,79,1180,12.8,10945,3.6
8,2023/06/18 20:30,6.6,13495,213,37.0,77,927,16.7,11348,16.5
8,2023/06/18 20:45,14.2,4904,274,17.7,5,1081,6.1,1382,5.9
8,2023/06/18 21:00,20.0,10515,353,15.3,11,941,6.2,300,17.5
8,2023/06/18 21:15,1.6,18800,160,14.3,25,1146,8.9,4380,7.8
8,2023/06/18 21:30,17.8,12171,353,13.4,72,1102,2.4,3845,16.8
8,2023/06/18 21:45,15.4,12338,191,16.3,70,1012,3.5,4360,19.4
8,2023/06/18 22:00,16.4,4753,172,40.6,60,1159,16.5,15663,4.8
8,2023/06/18 22:15,9.6,8284,245,-9.3,0,909,5.4,6886,14.5
8,2023/06/18 22:30,16.2,14118,281,-0.3,48,869,14.4,1482,2.4
8,2023/06/18 22:45,2.5,9602,30,24.6,63,871,7.3,18287,2.3
8,2023/06/18 23:00,7.0,6333,220,33.5,22,883,4.3,10737,12.5
8,2023/06/18 23:15,0.9,18883,289,-19.0,20,907,7.9,938,18.0
8,2023/06/18 23:30,3.6,11993,274,8.2,56,875,7.2,13329,0.1
8,2023/06/18 23:45,7.9,4576,236,-16.3,82,815,8.5,7419,1.3
8,2023/06/19 00:00,14.3,15642,335,34.4,14,1197,12.2,18384,6.1
8,2023/06/19 00:15,14.6,8890,244,36.3,98,987,14.6,4280,8.0
8,2023/06/19 00:30,17.9,1466,206,-18.7,64,832,8.9,12776,11.1
8,2023/06/19 00:45,16.8,19765,46,-11.0,25,1128,2.7,17371,2.5
8,2023/06/19 01:00,16.8,14081,226,18.6,33,1130,12.1,4295,3.0
8,2023/06/19 01:15,7.1,3143,333,-17.6,16,1150,13.5,13073,18.7
8,2023/06/19 01:30,4.9,6362,152,21.4,10,1200,12.2,13556,13.8
8,2023/06/19 01:45,5.2,3913,353,17.9,98,924,9.6,4164,11.3
8,2023/06/19 02:00,3.7,9987,322,-6.5,50,848,18.3,5551,1.8
8,2023/06/19 02:15,12.8,3109,230,6.0,35,1101,13.4,9848,18.0
8,2023/06/19 02:30,6.6,5617,305,1.0,83,864,18.9,14252,0.2
8,2023/06/19 02:45,19.3,19264,345,26.5,65,826,5.4,17516,14.5
8,2023/06/19 03:00,15.6,3508,19,6.9,62,960,11.4,13178,1.7
8,2023/06/19 03:15,7.7,12036,254,-16.2,73,1107,0.1,14610,15.5
8,2023/06/19 03:30,13.5,5264,119,-19.6,78,1031,15.7,9956,8.1
8,2023/06/19 03:45,16.2,12343,352,1.8,3,1056,4.1,7875,14.3
8,2023/06/19 04:00,12.3,13855,86,18.8,75,1153,17.6,6256,11.0
8,2023/06/19 04:15,11.2,12868,98,-9.9,0,988,19.5,18813,15.7
8,2023/06/19 04:30,9.7,8996,333,-0.8,85,802,6.6,4976,9.9
8,2023/06/19 04:45,9.8,6751,214,-8.4,52,1037,17.9,7985,19.6
8,2023/06/19 05:00,14.5,112,117,-20.0,60,1005,15.4,7221,13.7
8,2023/06/19 05:15,15.5,4591,27,45.0,60,1011,12.6,12309,4.1
8,2023/06/19 05:30,17.5,9391,232,30.3,23,1074,6.2,8325,12.9
8,2023/06/19 05:45,10.5,5400,294,22.8,81,1194,9.3,5668,17.1
8,2023/06/19 06:00,6.9,8272,332,21.8,70,1108,15.3,3382,6.6
8,2023/06/19 06:15,13.8,13838,177,5.3,22,1010,13.2,6838,18.4
8,2023/06/19 06:30,7.4,8293,250,2.7,26,1143,13.5,14387,5.9
8,2023/06/19 06:45,13.9,627,211,10.0,84,867,14.7,3862,8.2
8,2023/06/19 07:00,5.6,19711,84,43.9,10,976,8.2,15435,17.0
8,2023/06/19 07:15,2.3,3749,244,22.6,20,1069,10.0,13514,7.5
8,2023/06/19 07:30,19.9,2217,313,15.0,49,1026,18.8,19139,4.6
8,2023/06/19 07:45,12.1,8534,358,19.1,71,900,14.7,1630,1.7
8,2023/06/19 08:00,9.4,12484,87,19.0,61,1168,2.9,260,2.1
8,2023/06/19 08:15,4.0,11904,132,3.5,81,942,6.9,13751,5.3
8,2023/06/19 08:30,9.0,5201,344,44.3,11,1195,12.8,349,8.6
8,2023/06/19 08:45,9.3,2779,258,42.1,11,851,0.9,17981,19.6
8,2023/06/19 09:00,12.0,7685,179,16.3,7,1003,2.7,8548,10.5
8,2023/06/19 09:15,2.0,12329,145,35.2,59,1089,19.6,15945,16.2
8,2023/06/19 09:30,7.5,1833,10,42.2,95,1147,15.5,9264,15.4
8,2023/06/19 09:45,16.4,11624,248,13.8,83,865,6.3,10681,16.0
8,2023/06/19 10:00,12.0,2457,43,-6.2,66,1084,1.7,218,3.1
8,2023/06/19 10:15,4.3,4148,53,-10.3,13,842,18.7,10246,2.3
8,2023/06/19 10:30,4.8,6917,193,17.3,16,1064,9.0,3351,6.7
8,2023/06/19 10:45,7.4,16186,222,33.4,72,1011,13.9,4713,17.9
8,2023/06/19 11:00,1.7,5123,16,14.0,44,1116,15.6,6955,19.9
8,2023/06/19 11:15,12.4,17133,303,42.5,7,1146,13.9,5672,4.6
8,2023/06/19 11:30,17.4,1385,346,40.1,25,1086,0.2,12639,5.1
8,2023/06/19 11:45,11.0,1180,138,3.1,76,1144,2.7,19978,2.0
8,2023/06/19 12:00,6.1,612,102,44.5,76,832,4.8,5107,13.1
8,2023/06/19 12:15,14.7,17389,244,14.7,17,816,6.1,6985,9.0
8,2023/06/19 12:30,9.3,14988,208,18.4,65,1040,16.8,15442,18.2
8,2023/06/19 12:45,9.6,7381,21,32.9,20,994,2.2,2750,6.2
8,2023/06/19 13:00,9.4,5757,248,25.6,74,852,1.0,19194,1.9
8,2023/06/19 13:15,14.5,10466,173,46.2,75,1074,13.7,15287,3.3
8,2023/06/19 13:30,3.8,12864,215,34.8,82,915,4.4,5728,8.9
8,2023/06/19 13:45,0.1,9600,150,-16.1,45,804,14.5,15310,2.9
8,2023/06/19 14:00,17.2,4168,77,8.9,100,1012,12.0,7777,11.8
8,2023/06/19 14:15,17.4,5218,238,-8.2,81,1010,15.0,11145,15.1
8,2023/06/19 14:30,18.2,3915,357,13.9,59,808,15.3,3129,4.8
8,2023/06/19 14:45,5.2,15907,93,-6.5,19,875,3.3,16971,16.1
8,2023/06/19 15:00,14.3,1007,259,-17.7,42,1043,10.2,8533,17.3
8,2023/06/19 15:15,19.4,5607,134,41.6,98,1194,11.1,5738,6.8
8,2023/06/19 15:30,7.5,3385,130,18.6,48,957,19.2,6033,14.3
8,2023/06/19 15:45,10.0,16334,213,48.0,37,834,16.9,3608,8.1
8,2023/06/19 16:00,10.7,8993,36,39.5,8,1035,18.2,1451,3.0
8,2023/06/19 16:15,14.9,16765,19,20.2,36,898,9.3,11809,7.3
8,2023/06/19 16:30,7.8,2675,138,7.5,15,1042,3.7,13576,0.2
8,2023/06/19 16:45,2.5,11252,346,14.0,25,1194,13.3,18008,16.3
8,2023/06/19 17:00,5.5,15483,235,-12.4,30,1116,13.7,18239,7.0
8,2023/06/19 17:15,0.2,16017,69,34.6,44,982,5.6,16813,15.0
8,2023/06/19 17:30,6.3,17501,232,37.7,76,1165,3.2,13844,6.6
8,2023/06/19 17:45,13.1,4930,297,-13.7,21,957,16.0,2628,8.7
8,2023/06/19 18:00,9.8,7301,31,2.4,12,956,16.8,17784,0.5
8,2023/06/19 18:15,1.6,10040,222,-3.1,18,852,16.1,10917,9.1
8,2023/06/19 18:30,18.2,941,296,-10.1,83,911,9.5,18471,10.7
8,2023/06/19 18:45,5.6,10675,234,9.1,76,989,1.3,14715,19.3
8,2023/06/19 19:00,12.4,15910,217,32.2,13,1177,16.9,14310,12.9
8,2023/06/19 19:15,13.4,2517,88,28.0,37,1086,9.4,15169,9.4
8,2023/06/19 19:30,2.2,2120,70,7.4,81,822,5.1,1203,16.0
8,2023/06/19 19:45,14.8,4630,107,-0.1,67,898,2.2,16345,3.5
8,2023/06/19 20:00,14.6,7082,71,34.2,87,1121,18.3,9099,10.6
8,2023/06/19 20:15,10.3,4487,94,25.6,66,852,10.7,15496,6.7
8,2023/06/19 20:30,11.5,14487,216,48.1,27,1033,1.6,1550,14.9
8,2023/06/19 20:45,10.8,10547,296,-15.4,64,942,8.7,2398,19.1
8,2023/06/19 21:00,18.5,5481,44,36.3,2,1124,18.3,1390,7.0
8,2023/06/19 21:15,12.1,16844,338,-13.1,89,1061,12.5,19431,4.0
8,2023/06/19 21:30,5.9,4246,251,24.5,9,1152,1.8,11813,19.6
8,2023/06/19 21:45,7.3,4533,67,-11.8,63,1076,2.7,10305,8.8
8,2023/06/19 22:00,4.8,1432,15,21.6,30,1086,15.0,3977,7.0
8,2023/06/19 22:15,9.7,137,63,17.3,11,1163,14.2,4774,4.1
8,2023/06/19 22:30,0.8,424,42,-14.8,98,1182,1.6,16822,6.9
8,2023/06/19 22:45,10.3,7945,111,-5.2,6,1200,2.5,4485,16.4
8,2023/06/19 23:00,3.7,19307,316,1.3,28,1136,1.9,16635,0.6
8,2023/06/19 23:15,8.1,8274,270,9.6,72,1115,4.1,16103,2.5
8,2023/06/19 23:30,5.3,15471,128,22.9,78,1188,16.2,6415,11.5
8,2023/06/19 23:45,17.8,19542,89,36.7,43,1013,5.5,11647,3.2
8,2023/06/20 00:00,6.6,3615,8,48.4,19,961,12.0,17548,8.4
8,2023/06/20 00:15,4.8,4493,309,11.8,34,804,14.3,2963,10.9
8,2023/06/20 00:30,2.9,13299,342,1.2,44,992,5.9,11487,1.1
8,2023/06/20 00:45,12.8,3660,271,0.0,4,1061,11.7,6443,12.2
8,2023/06/20 01:00,13.3,14731,59,20.0,7,1036,0.6,8926,7.3
8,2023/06/20 01:15,1.7,14730,148,15.3,67,848,18.3,15190,18.5
8,2023/06/20 01:30,13.5,12218,59,27.1,70,1102,15.2,1133,7.3
8,2023/06/20 01:45,18.6,18656,339,24.8,62,806,11.9,19977,16.1
8,2023/06/20 02:00,3.8,7509,66,40.3,39,1134,6.4,575,7.4
8,2023/06/20 02:15,4.9,4819,186,4.6,13,837,17.3,16035,16.9
8,2023/06/20 02:30,5.4,17470,142,-17.7,34,894,5.2,478,13.9
8,2023/06/20 02:45,17.9,6453,91,45.4,2,1043,3.7,4379,4.6
8,2023/06/20 03:00,7.5,17152,126,40.1,27,879,16.1,15781,2.7
8,2023/06/20 03:15,5.6,5849,266,7.6,12,944,8.6,18432,12.3
8,2023/06/20 03:30,14.0,11479,206,-14.9,45,1108,9.1,7487,12.4
8,2023/06/20 03:45,9.6,18681,98,32.5,35,1178,4.5,5626,15.1
8,2023/06/20 04:00,14.9,17899,332,41.9,93,1091,0.9,4452,12.9
8,2023/06/20 04:15,1.6,10536,122,-4.3,81,1165,14.9,4163,6.9
8,2023/06/20 04:30,1.5,12451,101,33.7,75,1078,14.6,5349,2.9
8,2023/06/20 04:45,18.6,4274,236,24.5,25,1114,0.6,3653,15.4
8,2023/06/20 05:00,4.4,10609,210,22.8,13,1128,8.0,2526,7.1
8,2023/06/20 05:15,5.3,4844,250,16.9,38,990,14.0,12251,4.2
8,2023/06/20 05:30,19.9,15771,348,30.0,71,1027,2.2,10253,7.9
8,2023/06/20 05:45,17.6,1360,106,12.1,18,1132,8.5,2341,7.8
8,2023/06/20 06:00,18.5,16180,167,19.3,25,896,4.5,11935,9.6
8,2023/06/20 06:15,5.4,14991,282,46.7,47,943,19.5,13692,10.0
8,2023/06/20 06:30,0.3,4516,200,44.5,43,1027,12.5,953,0.7
8,2023/06/20 06:45,0.8,9532,271,22.6,25,1081,7.2,15677,12.7
8,2023/06/20 07:00,1.4,3637,258,43.5,42,1174,9.3,12547,0.8
8,2023/06/20 07:15,10.1,7060,151,-1.4,71,1161,19.0,13698,18.0
8,2023/06/20 07:30,11.6,2108,8,23.6,12,1160,8.0,15794,5.8
8,2023/06/20 07:45,9.1,7301,166,-15.4,72,1068,10.5,412,7.2
8,2023/06/20 08:00,14.9,5378,342,49.2,96,906,1.0,11976,17.2
8,2023/06/20 08:15,14.9,18916,340,-7.1,36,1112,17.6,18701,9.7
8,2023/06/20 08:30,13.4,8541,13,20.8,54,1148,3.7,17281,18.4
8,2023/06/20 08:45,15.3,19481,129,38.2,35,1028,4.6,11095,17.9
8,2023/06/20 09:00,10.1,7200,66,23.8,74,806,1.6,2796,10.2
8,2023/06/20 09:15,2.6,10551,179,26.0,43,1048,8.3,11491,10.7
8,2023/06/20 09:30,12.2,13376,45,45.2,40,924,19.4,10351,15.0
8,2023/06/20 09:45,8.1,18778,147,4.4,97,948,19.0,1562,4.8
8,2023/06/20 10:00,7.6,4651,30,46.9,4,891,2.1,12442,17.5
