TurbID,DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
6,2020/10/10 22:00,5.8,9428,51,2.7,24,848,2.4,1650,
6,2020/10/10 22:15,5.5,8512,55,2.6,24,848,3.4,4305,
6,2020/10/10 22:30,5.1,7703,59,2.5,24,848,3.3,4982,
6,2020/10/10 22:45,4.8,6894,64,2.4,24,848,3.3,4875,
6,2020/10/10 23:00,4.5,6085,69,2.3,24,848,3,3496,
6,2020/10/10 23:15,4.1,5318,70,2.2,24,848,3.1,4545,
6,2020/10/10 23:30,3.7,4592,64,2.1,25,848,2,730,
6,2020/10/10 23:45,3.3,3867,55,1.9,25,848,1.8,36,
6,2020/10/11 0:00,3.2,2677,32,0.4,34,849,1.8,27,
6,2020/10/11 0:15,3,2420,30,0.1,36,849,2.4,534,
6,2020/10/11 0:30,2.8,2187,30,-0.4,39,849,2.4,826,
6,2020/10/11 0:45,2.6,1954,31,-0.8,43,849,1.5,-54,
6,2020/10/11 1:00,2.3,1721,31,-1.3,46,849,1.2,-30,
6,2020/10/11 1:15,2.2,1588,30,-1.5,48,849,1.1,-28,
6,2020/10/11 1:30,2.1,1553,28,-1.6,49,849,1.6,-31,
6,2020/10/11 1:45,2,1519,27,-1.7,50,849,1.6,-24,
6,2020/10/11 2:00,2,1484,24,-1.8,51,849,1.4,-24,
6,2020/10/11 2:15,1.9,1418,25,-1.8,50,849,1.5,-23,
6,2020/10/11 2:30,1.8,1321,27,-1.7,48,849,2,-25,
6,2020/10/11 2:45,1.7,1223,33,-1.5,47,848,1.6,-33,
6,2020/10/11 3:00,1.6,1126,35,-1.4,45,848,1.3,-24,
6,2020/10/11 3:15,1.4,1048,39,-1.3,44,848,1.5,-24,
6,2020/10/11 3:30,1.3,991,42,-1.3,44,848,0.7,-27,
6,2020/10/11 3:45,1.1,933,45,-1.3,43,848,0.5,-29,
6,2020/10/11 4:00,1.1,876,49,-1.3,43,848,0.4,-27,
6,2020/10/11 4:15,0.9,835,58,-1.3,43,848,0.7,-25,
6,2020/10/11 4:30,0.9,810,63,-1.3,43,848,0.6,-27,
6,2020/10/11 4:45,0.7,786,74,-1.4,43,848,0.6,-32,
6,2020/10/11 5:00,0.7,761,82,-1.4,43,848,0.4,-28,
6,2020/10/11 5:15,0.7,734,90,-1.5,43,848,0.8,-26,
6,2020/10/11 5:30,0.6,703,108,-1.6,44,848,0.6,-24,
6,2020/10/11 5:45,0.6,672,121,-1.7,44,848,0.5,-28,
6,2020/10/11 6:00,0.6,641,141,-1.8,45,848,0.6,-31,
6,2020/10/11 6:15,0.7,598,164,-2,46,848,0.8,-32,
6,2020/10/11 6:30,0.8,544,180,-2.3,47,848,1.5,-29,
6,2020/10/11 6:45,0.9,489,180,-2.5,49,849,1.7,-28,
6,2020/10/11 7:00,1,435,191,-2.8,50,849,2.2,-32,
6,2020/10/11 7:15,1,409,197,-2.7,51,849,2.2,-26,
6,2020/10/11 7:30,0.9,410,198,-2.3,51,849,2.3,-4,
6,2020/10/11 7:45,0.9,411,207,-2,50,849,2.4,85,
6,2020/10/11 8:00,0.8,412,210,-1.6,50,849,2.5,422,
6,2020/10/11 8:15,0.8,377,210,-1,49,849,2.3,464,
6,2020/10/11 8:30,0.9,304,212,-0.3,48,849,2.2,369,
6,2020/10/11 8:45,1,231,209,0.4,46,849,1.9,-37,
6,2020/10/11 9:00,1.2,158,211,1.1,45,849,1.7,-57,
6,2020/10/11 9:15,1.3,119,212,1.7,44,849,1.4,-29,
6,2020/10/11 9:30,1.4,114,225,2.2,43,849,1.2,-35,
6,2020/10/11 9:45,1.6,110,230,2.7,43,850,1.1,-33,
6,2020/10/11 10:00,1.7,105,239,3.2,42,850,1.1,-28,
6,2020/10/11 10:15,1.9,153,252,3.7,42,850,1.1,-28,
6,2020/10/11 10:30,2.1,254,270,4.1,41,850,1.2,-27,
6,2020/10/11 10:45,2.5,355,282,4.6,40,850,1.3,-28,
6,2020/10/11 11:00,2.9,456,292,5,39,850,1.5,-33,
6,2020/10/11 11:15,3.4,880,297,5.3,39,850,2,-32,
6,2020/10/11 11:30,3.6,1627,300,5.5,38,850,2.2,-47,
6,2020/10/11 11:45,3.8,2374,302,5.7,37,849,2.7,277,
6,2020/10/11 12:00,4,3121,305,5.9,36,849,3.4,3280,
6,2020/10/11 12:15,4.2,3794,305,6.1,36,849,3.9,5544,
6,2020/10/11 12:30,4.3,4394,306,6.2,35,849,4.3,8154,
6,2020/10/11 12:45,4.4,4995,305,6.3,35,849,4.9,11192,
6,2020/10/11 13:00,4.5,5595,305,6.4,34,849,5.2,14142,
6,2020/10/11 13:15,4.5,6131,305,6.6,34,849,5.7,17155,
6,2020/10/11 13:30,4.7,6602,305,6.7,33,849,5.4,15400,
6,2020/10/11 13:45,4.7,7074,305,6.8,33,848,5.9,19183,
6,2020/10/11 14:00,4.8,7545,306,6.9,32,848,5.6,16554,
6,2020/10/11 14:15,4.9,7964,305,6.9,32,848,5.2,14072,
6,2020/10/11 14:30,5,8329,303,6.9,32,848,5.8,18439,
6,2020/10/11 14:45,5,8695,301,7,31,848,6,19406,
6,2020/10/11 15:00,5.1,9060,299,7,31,848,6.7,25923,
6,2020/10/11 15:15,5.3,9440,297,7,31,848,6.8,27661,
6,2020/10/11 15:30,5.3,9833,296,6.9,31,848,6.7,26769,
6,2020/10/11 15:45,5.3,10227,293,6.9,31,847,7.5,34555,
6,2020/10/11 16:00,5.4,10620,292,6.8,31,847,8.3,43333,
6,2020/10/11 16:15,5.5,10964,290,6.7,31,847,8.4,43688,
6,2020/10/11 16:30,5.6,11258,290,6.6,31,847,8.1,38860,
6,2020/10/11 16:45,5.8,11552,289,6.4,32,847,7.8,35926,
6,2020/10/11 17:00,5.9,11846,289,6.3,32,847,8.1,40124,
6,2020/10/11 17:15,6.1,11755,288,6.1,32,847,8.4,42155,
6,2020/10/11 17:30,6.2,11280,288,5.8,33,847,8.4,42954,
6,2020/10/11 17:45,6.3,10804,288,5.5,34,848,8.4,45074,
6,2020/10/11 18:00,6.4,10329,288,5.2,35,848,8.8,48061,
6,2020/10/11 18:15,6.4,9776,288,4.9,36,848,8.4,43086,
6,2020/10/11 18:30,6.4,9145,288,4.5,37,848,7,30231,
6,2020/10/11 18:45,6.4,8515,288,4.1,38,848,5.3,14622,
6,2020/10/11 19:00,6.4,7884,288,3.7,39,848,4.8,11178,
6,2020/10/11 19:15,6.5,7585,287,3.4,41,848,5,11794,
6,2020/10/11 19:30,6.6,7617,285,3.1,42,848,4.8,10290,
6,2020/10/11 19:45,6.6,7649,282,2.8,43,848,4.1,7246,
6,2020/10/11 20:00,6.8,7681,280,2.5,44,848,4.2,7976,
6,2020/10/11 20:15,7,8114,277,2.3,44,848,4.2,7915,
6,2020/10/11 20:30,7.2,8949,274,2,44,848,4.7,11021,
6,2020/10/11 20:45,7.4,9784,270,1.7,45,849,5.6,19213,
6,2020/10/11 21:00,7.7,10619,268,1.4,45,849,6.7,28094,
6,2020/10/11 21:15,7.9,12070,266,1.2,45,849,7.2,33244,
6,2020/10/11 21:30,8,14139,265,1,44,849,7.6,38794,
6,2020/10/11 21:45,8.1,16207,264,0.8,44,849,8,43312,
6,2020/10/11 22:00,8.3,18276,263,0.6,43,849,8.4,47890,
6,2020/10/11 22:15,8.5,20459,263,0.5,43,849,8.4,49058,
6,2020/10/11 22:30,8.6,22757,262,0.4,42,849,8.3,46498,
6,2020/10/11 22:45,8.8,25055,262,0.4,41,849,8.5,49381,
6,2020/10/11 23:00,8.9,27353,261,0.3,40,849,8.3,45234,
6,2020/10/11 23:15,9.1,29270,261,0.3,40,849,8.4,47704,
6,2020/10/11 23:30,9.2,30807,260,0.3,39,849,8.8,51974,
6,2020/10/11 23:45,9.4,32344,260,0.2,39,849,8.7,51629,
6,2020/10/12 0:00,9.5,42809,260,0.2,41,848,7.8,40227,
6,2020/10/12 0:15,9.5,43121,260,0.1,41,848,7.5,38736,
6,2020/10/12 0:30,9.6,42940,259,0,41,848,8.1,43876,
6,2020/10/12 0:45,9.6,42760,259,-0.1,40,848,8.6,51511,
6,2020/10/12 1:00,9.7,42579,258,-0.2,40,848,8.7,55083,
6,2020/10/12 1:15,9.7,42109,258,-0.3,40,848,7.8,43037,
6,2020/10/12 1:30,9.7,41350,258,-0.4,40,848,7.3,35624,
6,2020/10/12 1:45,9.7,40591,258,-0.5,39,848,7.2,35055,
6,2020/10/12 2:00,9.7,39832,258,-0.6,39,848,7.1,30298,
6,2020/10/12 2:15,9.7,39230,258,-0.7,39,848,7.6,35673,
6,2020/10/12 2:30,9.6,38786,257,-0.8,39,848,7.7,38299,
6,2020/10/12 2:45,9.5,38342,257,-0.9,39,847,7.6,38007,
6,2020/10/12 3:00,9.5,37898,257,-1,39,847,7.3,36351,
6,2020/10/12 3:15,9.4,37390,256,-1.1,39,847,6.7,28279,
6,2020/10/12 3:30,9.3,36818,255,-1.2,39,847,6.8,29335,
6,2020/10/12 3:45,9.2,36246,254,-1.3,40,847,7,29747,
6,2020/10/12 4:00,9.2,35674,254,-1.4,40,847,7.1,32159,
6,2020/10/12 4:15,9.1,35252,253,-1.4,40,847,6.9,30135,
6,2020/10/12 4:30,9,34980,252,-1.5,40,847,7,29673,
6,2020/10/12 4:45,9,34708,251,-1.6,41,847,7.4,34521,
6,2020/10/12 5:00,8.9,34436,250,-1.7,41,847,8.7,47759,
6,2020/10/12 5:15,8.8,34330,250,-1.7,41,847,9.4,58040,
6,2020/10/12 5:30,9,34389,250,-1.7,41,847,10,64175,
6,2020/10/12 5:45,9,34448,250,-1.8,41,847,10.4,70057,
6,2020/10/12 6:00,9.1,34507,249,-1.8,41,847,9.8,63766,
6,2020/10/12 6:15,9.2,34924,250,-1.8,41,847,8.9,52052,
6,2020/10/12 6:30,9.3,35699,249,-1.8,41,847,8.3,44948,
6,2020/10/12 6:45,9.4,36475,249,-1.8,42,847,7.8,39229,
6,2020/10/12 7:00,9.6,37250,249,-1.8,42,847,8.1,41916,
6,2020/10/12 7:15,9.6,37800,249,-1.6,42,847,8.7,51122,
6,2020/10/12 7:30,9.5,38123,248,-1.3,41,847,10.1,67747,
6,2020/10/12 7:45,9.5,38446,247,-1,40,847,10.2,71395,
6,2020/10/12 8:00,9.5,38769,246,-0.7,39,847,10.4,75857,
6,2020/10/12 8:15,9.4,39322,246,-0.3,37,847,9.6,64900,
6,2020/10/12 8:30,9.2,40106,246,0.4,35,847,8.6,50114,
6,2020/10/12 8:45,9.1,40890,245,1.1,33,848,8.2,44959,
6,2020/10/12 9:00,8.9,41674,244,1.8,31,848,8.1,43742,
6,2020/10/12 9:15,8.8,42323,244,2.3,30,848,8.3,47550,
6,2020/10/12 9:30,8.6,42837,246,2.8,29,848,8.6,49934,
6,2020/10/12 9:45,8.6,43352,247,3.3,28,848,8.4,49230,
6,2020/10/12 10:00,8.5,43866,249,3.8,27,848,8.6,49985,
6,2020/10/12 10:15,8.6,45110,251,4.2,26,848,8.6,51826,
6,2020/10/12 10:30,9,47083,253,4.5,25,848,8.6,53630,
6,2020/10/12 10:45,9.3,49056,254,4.8,24,848,8.5,52530,
6,2020/10/12 11:00,9.8,51029,256,5.1,23,848,8.6,53060,
6,2020/10/12 11:15,10,52850,257,5.3,23,848,8.7,55055,
6,2020/10/12 11:30,10.3,54521,258,5.5,22,848,9.5,63143,
6,2020/10/12 11:45,10.6,56192,259,5.6,22,847,10.2,65783,
6,2020/10/12 12:00,10.9,57863,259,5.8,21,847,10.8,72171,
6,2020/10/12 12:15,11.1,59487,260,6,21,847,10.9,75338,
6,2020/10/12 12:30,11.1,61065,262,6.2,20,847,11.4,80076,
6,2020/10/12 12:45,11.2,62643,263,6.3,20,846,11.4,80017,
6,2020/10/12 13:00,11.2,64221,265,6.5,19,846,11.2,79350,
6,2020/10/12 13:15,11.2,65061,267,6.7,19,846,11.4,82392,
6,2020/10/12 13:30,11.1,65162,269,6.8,19,846,11.6,83066,
6,2020/10/12 13:45,11.1,65264,271,7,18,846,12.1,84774,
6,2020/10/12 14:00,11,65365,273,7.1,18,846,11.3,80343,
6,2020/10/12 14:15,11,64988,275,7.2,18,846,11.8,83511,
6,2020/10/12 14:30,11.1,64133,276,7.2,18,846,11.8,83689,
6,2020/10/12 14:45,11.1,63278,278,7.3,18,845,11.5,82158,
6,2020/10/12 15:00,11.1,62423,279,7.3,18,845,11.2,79377,
6,2020/10/12 15:15,11.1,61437,281,7.3,18,845,10,64997,
6,2020/10/12 15:30,10.9,60320,283,7.2,18,845,9.9,64704,
6,2020/10/12 15:45,10.7,59203,285,7.1,18,845,9.7,62481,
6,2020/10/12 16:00,10.5,58086,287,7,18,845,9.4,58385,
6,2020/10/12 16:15,10.3,56043,288,6.8,18,845,9.5,57913,
6,2020/10/12 16:30,10,53073,288,6.6,19,845,9.3,57322,
6,2020/10/12 16:45,9.6,50103,287,6.5,20,845,9.2,54845,
6,2020/10/12 17:00,9.3,47133,287,6.3,21,845,9,53489,
6,2020/10/12 17:15,9,44894,285,6,22,845,9.7,63350,
6,2020/10/12 17:30,8.9,43386,282,5.7,23,845,9.9,63790,
6,2020/10/12 17:45,8.7,41878,278,5.4,24,846,9.4,56670,
6,2020/10/12 18:00,8.6,40370,274,5.1,25,846,9.7,59405,
6,2020/10/12 18:15,8.7,39815,271,4.8,25,846,7.9,38707,
6,2020/10/12 18:30,8.9,40214,268,4.5,26,846,8.6,48092,
6,2020/10/12 18:45,9.2,40613,266,4.2,26,846,9,49540,
6,2020/10/12 19:00,9.5,41012,263,3.9,27,846,8.8,48299,
6,2020/10/12 19:15,9.7,41516,262,3.7,27,846,8.6,47281,
6,2020/10/12 19:30,9.8,42126,262,3.6,28,846,8.9,50621,
6,2020/10/12 19:45,10,42736,263,3.5,28,847,8.8,49996,
6,2020/10/12 20:00,10.1,43346,263,3.4,29,847,8.5,48863,
6,2020/10/12 20:15,10.3,44064,263,3.3,29,847,8.9,54831,
6,2020/10/12 20:30,10.5,44891,263,3.2,29,847,9,56488,
6,2020/10/12 20:45,10.6,45717,263,3.1,30,847,8.9,57927,
6,2020/10/12 21:00,10.8,46544,264,3,30,847,9.5,65899,
6,2020/10/12 21:15,10.9,46846,264,2.8,30,847,9.8,69200,
6,2020/10/12 21:30,10.9,46623,264,2.7,30,847,9.1,58402,
6,2020/10/12 21:45,10.8,46400,265,2.5,31,848,9.1,59803,
6,2020/10/12 22:00,10.8,46177,265,2.4,31,848,9,58155,
6,2020/10/12 22:15,10.8,45720,265,2.2,31,848,9,55970,
6,2020/10/12 22:30,10.8,45029,266,2.1,31,848,8.8,52229,
6,2020/10/12 22:45,10.8,44338,266,1.9,31,848,8.4,48404,
6,2020/10/12 23:00,10.8,43647,267,1.8,31,848,8.6,52029,
6,2020/10/12 23:15,10.8,42920,267,1.6,31,848,7.2,34652,
6,2020/10/12 23:30,10.7,42158,267,1.5,32,848,5.7,17316,
6,2020/10/12 23:45,10.6,41395,268,1.4,32,848,5,10460,
6,2020/10/13 0:00,10.5,43948,272,1.5,35,848,4.7,10069,
6,2020/10/13 0:15,10.4,42423,272,1.3,35,848,3.9,7143,
6,2020/10/13 0:30,10.2,40083,273,1.1,36,848,,,
6,2020/10/13 0:45,10.1,37743,273,1,36,848,,,
6,2020/10/13 1:00,9.9,35403,274,0.8,37,848,,,
6,2020/10/13 1:15,9.7,32821,275,0.6,37,848,2.8,2847,
6,2020/10/13 1:30,9.4,29997,275,0.4,38,848,2.1,361,
6,2020/10/13 1:45,9.2,27174,276,0.3,38,848,1.4,-38,
6,2020/10/13 2:00,8.9,24350,277,0.1,39,848,1.5,-32,
6,2020/10/13 2:15,8.8,22139,277,-0.1,39,848,1.6,-21,
6,2020/10/13 2:30,8.6,20540,275,-0.2,39,848,2.1,-23,
6,2020/10/13 2:45,8.5,18941,273,-0.3,40,848,2.1,315,
6,2020/10/13 3:00,8.4,17342,271,-0.4,40,848,1.9,102,
6,2020/10/13 3:15,8.2,16017,270,-0.5,40,848,1.7,-34,
6,2020/10/13 3:30,8,14968,270,-0.6,40,848,2,-43,
6,2020/10/13 3:45,7.7,13918,269,-0.7,41,847,2.5,-58,
6,2020/10/13 4:00,7.5,12869,268,-0.8,41,847,3.2,1029,
6,2020/10/13 4:15,7.3,12159,268,-0.9,41,847,3.5,4293,
6,2020/10/13 4:30,7.2,11788,268,-1,41,847,3.9,5972,
6,2020/10/13 4:45,7.1,11418,268,-1.1,42,848,4.2,7760,
6,2020/10/13 5:00,7,11047,269,-1.2,42,848,4.2,8482,
6,2020/10/13 5:15,6.8,10657,268,-1.2,42,848,3.6,5638,
6,2020/10/13 5:30,6.6,10247,267,-1.2,42,848,3.1,3907,
6,2020/10/13 5:45,6.4,9838,266,-1.1,41,848,3.1,3613,
6,2020/10/13 6:00,6.2,9428,264,-1.1,41,848,3.1,3367,
6,2020/10/13 6:15,6.1,9033,261,-1.1,41,848,3.5,4712,
6,2020/10/13 6:30,5.9,8653,258,-1.2,41,848,3,3083,
6,2020/10/13 6:45,5.7,8272,255,-1.3,41,848,3.1,3077,
6,2020/10/13 7:00,5.6,7892,251,-1.4,41,848,3,2983,
6,2020/10/13 7:15,5.6,7691,249,-1.2,41,848,2.8,2165,
6,2020/10/13 7:30,5.6,7668,247,-0.9,40,848,1.8,198,
6,2020/10/13 7:45,5.6,7645,246,-0.6,39,849,1.4,-30,
6,2020/10/13 8:00,5.7,7622,244,-0.3,38,849,1.4,-27,
6,2020/10/13 8:15,5.7,7726,243,0.3,36,849,1.3,-27,
6,2020/10/13 8:30,5.8,7959,244,1,34,849,1.6,-28,
6,2020/10/13 8:45,5.7,8192,245,1.7,33,849,1.9,-29,
6,2020/10/13 9:00,5.8,8425,247,2.4,31,849,1.6,-30,
6,2020/10/13 9:15,5.7,8549,248,3,30,849,1.1,-31,
6,2020/10/13 9:30,5.6,8566,252,3.5,29,849,1.1,-35,
6,2020/10/13 9:45,5.5,8582,256,3.9,28,850,1.1,-31,
6,2020/10/13 10:00,5.4,8599,260,4.4,27,850,1.5,-27,
6,2020/10/13 10:15,5.3,8881,265,4.7,27,850,1.7,-27,
6,2020/10/13 10:30,5.3,9430,268,4.8,27,850,2.9,2217,
6,2020/10/13 10:45,5.4,9979,271,5,27,850,3.6,4611,
6,2020/10/13 11:00,5.4,10528,274,5.1,27,850,4.3,8231,
6,2020/10/13 11:15,5.4,11185,276,5.3,27,850,3.8,6471,
6,2020/10/13 11:30,5.5,11951,277,5.5,27,850,3.5,5221,
6,2020/10/13 11:45,5.6,12717,277,5.8,26,850,3.5,5097,
